어디서 찾았어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개웃기네,j,,,
)),n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
))),n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋ,j,,,
뭔데...,n,,,
이마시야,n,,,
낄낄대공 ㅣㅆ을듯,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
선곡성공?,n,,,
이맛이야~!!!,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
야이야이야,n,,,
아 개웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
)),n,,,
sunbaRomgok2 sunbaRomgok2 sunbaRomgok2,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
이 맛이야,n,,,
"ㅋㅋㅋㅋㅋㅋㅋㅋ 떡볶이드시나보네,,,",j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
뭐야 이게 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃겨,j,,,
sunbaPoop sunbaPoop sunbaPoop,n,,,
ㅋㅋ,j,,,
아개우곀ㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴㅅㄴㅅㄴ,n,,,
ㅋ,j,,,
)),n,,,
ㅋㅋㅋㅋㅋ,j,,,
아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아 개재밌다 시작분터,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
헤헷 떡볶이,n,,,
zzzzzzzzzzzzzzzzzzz,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
오뎅들~,n,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
랄라~~,n,,,
아 어이없어ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ,j,,,
이게모얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아나 머임 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
라라라라라,n,,,
이 맛!이야~,n,,,
랄랄라라ㅏ랄라ㅏ,n,,,
랄라라~,n,,,
깔깔,j,,,
이게 뭐여...,n,,,
개웃겨 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
재밌다...,j,,,
ㅖㅣㅖ,n,,,
랄랄라라라~~~~,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
와아아아,n,,,
랄ㄹ라랄ㄹㄹ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
sunbaJang sunbaJang,n,,,
떡볶이 먹을 생각에 신나심?ㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄲㅋ,j,,,
랄라라ㅏ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
랄라라,n,,,
))ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
sunbaRomgok2 sunbaRomgok2 sunbaRomgok2,n,,,
이런노래가 있다니;\.,n,,,
랄라라,n,,,
아놔,n,,,
"진짜 웃긴 사람,,,",n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
랄랄라,n,,,
랄라랄~,n,,,
ㄹ랄랄라,n,,,
이 맛이야~~,n,,,
랄라라,n,,,
랄라라~,n,,,
노래뭐야 귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅇ와우워,n,,,
ㄹㄹㄹㄹㄹㄹㄹㄹㄹ,n,,,
선곡 개웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
랄랄라,n,,,
아 개웃겨,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아저씨 이런노래 찾느라 늦었어요?ㅇㄴ,n,,,
랄라라..,n,,,
랄ㄹ라랄라랄,n,,,
((,n,,,
라라라라라라라라라랄,n,,,
럴랄라~,n,,,
예이예,n,,,
랄라라~,n,,,
라라랄ㄹ라라라,n,,,
랄라라라,n,,,
예이에,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ성공,j,,,
랄라라라라,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
랄랄아앙ㅇ아~~,n,,,
ㄹㄹㄹㄹㄹ,n,,,
"개무서워요,,,",su,,,
?,q,,,
?,q,,,
와아아아아,n,,,
헐,su,,,
?,q,,,
헉,su,,,
?,q,,,
떠뽀기,n,,,
떡볶이 먹방,n,,,
ㅅㄴㅅㄴ,n,,,
체크 셔츠 무슨일 넘 예뻐요...,n,,,
아 진짜여?,n,,,
몰라요,n,,,
???,q,,,
?,q,,,
?,q,,,
와아아,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐,su,,,
앟,n,,,
???,q,,,
서나서나,n,,,
오늘 잘생겼어요...,n,,,
에,n,,,
??,q,,,
와 저 옷 오랜만,n,,,
네???,q,,,
헐,su,,,
아 헐,su,,,
오ㅓ,su,,,
ㅈㄴ짜요?,su,,,
넹?,n,,,
진짜요?,su,,,
모슨 떡보끼 ???,n,,,
서나서나,n,,,
헐,su,,,
?,q,,,
헐,su,,,
홀,su,,,
?,q,,,
헐!,su,,,
??????,q,,,
헐,su,,,
??,q,,,
진짜요?,su,,,
헐,su,,,
?,q,,,
??,q,,,
ㄹㅇ??,su,,,
헐,su,,,
헐???,su,,,
?,q,,,
헐,su,,,
헐,su,,,
진짜요????,su,,,
아??,su,,,
진짜요?,su,,,
헐 진짜요?,su,,,
아..?,su,,,
할,su,,,
아 ㄹㅇ????,su,,,
진짜???,su,,,
헐,su,,,
헐,su,,,
진짜요????,su,,,
만드셨다고요???,su,,,
진짜요???,su,,,
?,q,,,
엥,n,,,
어?,su,,,
sunbaFQ,n,,,
진짜요?,su,,,
아 이게 그 노래예요?,n,,,
진짜여?,su,,,
대박,su,,,
네?,su,,,
엥?진짜여??,su,,,
진짜요??,su,,,
진짜????,su,,,
ㄹㅇ???????,su,,,
??,su,,,
떡볶이 좋아 떡볶이 좋아,n,,,
엥 진짜?????,su,,,
와,su,,,
우와,su,,,
?진짜??,su,,,
???,su,,,
헐,su,,,
진짜요???,su,,,
와 노래 진짜 짱 좋아요,n,,,
네???,su,,,
"진짜로,,?",su,,,
헐 대박,su,,,
헐,su,,,
진짜요??,su,,,
와우,su,,,
???,q,,,
와,su,,,
쩐다,su,,,
헐 대박,su,,,
미친,su,,,
헐,su,,,
??,q,,,
헐 대박,su,,,
진짜여? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
대박....,su,,,
헐헐,su,,,
???,q,,,
진짜요???,su,,,
ㅋㅋㅋㅋㅋㅋ와,su,,,
헐 대박,su,,,
?????????,q,,,
아진짜요???ㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
진짜여???,su,,,
헐,su,,,
와 대박,su,,,
진짜루??,su,,,
헐,su,,,
진짜요?? 와,su,,,
헐헐,su,,,
오 ㅋㅋㅋㅋ,su,,,
sunbaSsang sunbaSsang sunbaSsang sunbaSsang sunbaSsang sunbaSsang sunbaSsang sunbaSsang sunbaSsang sunbaSsang sunbaSsang,n,,,
와 개쩌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
헐,su,,,
우왕,su,,,
뭐여....,n,,,
와,su,,,
무슨 떡뻐킷 드시나요 엽떡? 신전?,n,,,
와 ㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
헐,su,,,
헐,su,,,
ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
진짜요?????,su,,,
헐 대박,su,,,
대박,su,,,
우왕,su,,,
헐,su,,,
어 우와,su,,,
대박ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
헝,su,,,
헐 대박,su,,,
dndhk,su,,,
ㅅㄴㅅㄴ,n,,,
ㄴㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
우아,su,,,
험ㄹ 대박,su,,,
ㅅㄴㄴㅅㄴ,n,,,
와!!!!!!!!!,su,,,
와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
헐헐,su,,,
네??,su,,,
왘ㅋㅋㅋㅋㅋㅋㅋ,su,,,
예???,su,,,
?,q,,,
헣ㄹ,su,,,
와우,su,,,
중학교때면 1996년대때네여,n,,,
헐 진짜요?,su,,,
진짜여???,su,,,
헐ㄹㄹㄹㄹㄹㄹ,su,,,
??,q,,,
짖짜요?,su,,,
헐,su,,,
와,su,,,
헐,su,,,
헐 대박,su,,,
헐대박,su,,,
오늘 왤케 하얘요?,n,,,
대박,su,,,
진짜요????,su,,,
신기하다,su,,,
헐,su,,,
와ㅏㅏㅏㅏ,su,,,
헐,su,,,
헐,su,,,
헐 대박,su,,,
우왕,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐대박,su,,,
우와,su,,,
놀라운 인연,n,,,
대박,su,,,
대박,su,,,
헐헐헐,su,,,
와 대박이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
대박,su,,,
우와,su,,,
ㅅㄴㅅㄴ,n,,,
무무슨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐 대박이다,su,,,
헐 진짜여??,su,,,
ㅅㄴㅅㄴㅅㄴㅅㄴ,n,,,
우아,su,,,
헐,su,,,
헐,su,,,
와우..,su,,,
와우 멋져요!,su,,,
와,su,,,
ㅅㄴㅅㄴㅅㄴ,n,,,
헐ㄹ,su,,,
대박,su,,,
대박,su,,,
헐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
와,su,,,
헐 대박,su,,,
ㅅㅇㅅㅇ,su,,,
대박,su,,,
신기하다,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
우와,su,,,
우와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
신기하다,su,,,
유명한 노래에요???,n,,,
오오...,n,,,
대박,su,,,
우와,su,,,
ㅅㄴㅅㅇ,n,,,
ㅅㄴㅅㄴ,n,,,
진짜루??,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐,su,,,
와,su,,,
와ㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
헐,su,,,
와,su,,,
ㄷㄷㄷㄷㄷ,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
대밬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
오오 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
어? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
대박이다,su,,,
오앙,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
오오,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
우아아아ㅏㅏㅏ,su,,,
대박이에요 선바넴,su,,,
와대박,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 와,j,,,
우와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
와,su,,,
대박이다,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
충격 ㅇ0ㅇ,su,,,
헉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
오늘 왜 이렇게 소년같죠,n,,,
"우와,,,",su,,,
우와,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐,su,,,
헐헐,su,,,
세상에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개신기해 ㅋㅋㅋ,j,,,
미쳤닼ㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
우와 ㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋ,su,,,
대박,su,,,
와 신기하다,su,,,
오늘따라 더 잘생기셧네요:),n,,,
안녕하세요,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴㅅㄴㅅ,n,,,
와대박,su,,,
헐 미챳당,su,,,
헐 쩐당,su,,,
헐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
왘ㅎㅋㅎㅋㅎㅋㅋㅋㅎㅋㅎㅋㅋㅋ,su,,,
ㄷ ㄷ,su,,,
헐,su,,,
오잉,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅎㅋㅎㅋㅎㅋ,j,,,
앗...넘흐노래좋아요,n,,,
띵갓곡이네요,n,,,
개신기..,su,,,
ㄷㄷㄷㄷ,su,,,
노래 뒷광고?,n,,,
헐 ㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐 대박ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
우와,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐,su,,,
선하선하~,n,,,
ㅋㅋㅋ,j,,,
우와ㅋㅋㅋㅋㅋ,j,,,
헉.......ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ신기해,su,,,
오 ㅋㅋㅋㅋㅋㅋㅋ,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
와,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
블레슈,n,,,
1톤바임,n,,,
앜,n,,,
ㅋㅋㄲㅋㅋㅋㅋㅋㅋㅋㅋㅋㄲ,j,,,
ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄱ르게,n,,,
와후,n,,,
와하우우!,n,,,
어우,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
우와후 우워후,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
그러게유,n,,,
ㄱㄴ,n,,,
와후!!!,n,,,
웜톤바 ㅋㅋㅋ,n,,,
ㅋㅋㅋㅋㅋㅋ,j,,,
와훟,n,,,
ㄱㄴ?,n,,,
마쟈,n,,,
의하의하,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
?,q,,,
?,q,,,
어우,n,,,
??,q,,,
?,q,,,
식탁이 되게 넓구만유..!,n,,,
?,q,,,
와아ㅏㅏㅏㅏㅏ,n,,,
네,n,,,
??,q,,,
네?,n,,,
뭐야,n,,,
?,q,,,
?,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
???,q,,,
???,q,,,
???????,q,,,
ㅋㅋㅋㅋㅋㅋㅋ??/,j,,,
??,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
???,q,,,
?,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㄱㅋㅋㅋㅋㅋ,j,,,
??,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
????,q,,,
?????,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
응??ㅋㅋㅋㅋㅋㅋㅋ,j,,,
뭔소리얔ㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
?,q,,,
???,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
30개월째 1개월,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
30ㅋㅋㅋㅋㅋ,n,,,
???,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
???,q,,,
뭐랰ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개웃겨 ㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
뭔소리에여,n,,,
개웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
와 가성비 오졌다,n,,,
??,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
40개월이요??,n,,,
ㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅌㅌㅋㅋㅋㅌㅌㅌㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
30개월째 1개월,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
??,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
???,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노랑 바지 어디가써ㅠㅠ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
와!,su,,,
맛갔네,n,,,
ㅇㄴㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
??,q,,,
우왕,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅎㅋㅎㅋㅎㅋㅎㅌㅎㅌㅎㅌㅎㅌ,j,,,
?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
그게 뭐죠,n,,,
많이 힘드시나 보네.. .,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
가성비갑,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아디다스하우ㅏㅇ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개웃겨 ㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋ,j,,,
30ㄱㅐ월째 1개월,n,,,
와,su,,,
와,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㄱㄱㅋㄱㄱㅋㅋㄱㅋㅋ,j,,,
말실수ㄱㅇㄱㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㄲㅋㅋㅋㅋㅋㅋㅋ,j,,,
헐 떢볶이 맛있겠답 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,n,,,
와,su,,,
ㅋㅋㅋㅋㅋㅋ와,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
오오,su,,,
"알랭드일종보통 subscribed at Tier 1. They've subscribed for 13 months, currently on a 13 month streak! 김선바 하이",n,,,
와,su,,,
헐,su,,,
와,su,,,
우와,su,,,
대박,su,,,
우오ㅘ,su,,,
29개월 추가ㄷㄷ,su,,,
와,su,,,
와,su,,,
가성빜ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
우와,su,,,
와,su,,,
와,su,,,
ㅁㅅㄱㄷ,n,,,
오,su,,,
와,su,,,
으 서츠까지는 진ㅁ자 이뻤는데,n,,,
와,su,,,
우와,su,,,
와,su,,,
와,su,,,
오,su,,,
맛있겠다,n,,,
대박,su,,,
오오오,su,,,
와 너무 맛이겠다ㅠㅠㅠ,n,,,
맛있겠다아아,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
우왕,su,,,
와 대박,su,,,
와오,su,,,
와,su,,,
맛있겠다,n,,,
개맛있겠다,n,,,
와우,su,,,
와,su,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
와,su,,,
와,su,,,
마싰겠따..,n,,,
왕왕아왕,su,,,
"와.,.",su,,,
한입만ㅜ,n,,,
쾌척 감사합니다,n,,,
와ㅠㅠ,n,,,
와,su,,,
와 맛있겠다,n,,,
맛있겠다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,n,,,
ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아앟,n,,,
핫도그ㅠㅜ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
